X,Y
157.759176,57.6953
157.859277,57.6722
157.959378,57.6491
158.059479,57.6359
158.15958,57.6326
158.259681,57.6425
158.359782,57.6656
158.459883,57.7019
158.559984,57.7514
158.660085,57.8108
158.760186,57.9131
158.860287,57.9758
158.960388,58.0286
159.060489,58.0682
159.16059,58.088
159.260691,58.0913
159.360792,58.0748
159.460893,58.0484
159.560994,58.0154
159.661095,57.989
159.761196,57.9659
159.861297,57.9527
159.961398,57.9494
160.061499,57.9593
160.1616,57.9824
160.261701,58.0121
160.361802,58.0484
160.461903,58.088
160.562004,58.1309
160.662105,58.1738
160.762206,58.1936
160.862307,58.2233
160.962408,58.2464
161.062509,58.2629
161.16261,58.2728
161.262711,58.2728
161.362812,58.2695
161.462913,58.2662
161.563014,58.2662
161.663115,58.2728
161.763216,58.286
161.863317,58.2959
161.963418,58.3058
162.063519,58.3025
162.16362,58.2992
162.263721,58.2926
162.363822,58.286
162.463923,58.286
162.564024,58.2926
162.664125,58.3091
162.764226,58.3289
162.864327,58.3652
162.964428,58.4081
163.064529,58.4543
163.16463,58.4906
163.264731,58.517
163.364832,58.5335
163.464933,58.5368
163.565034,58.5401
163.665135,58.5368
163.765236,58.5302
163.865337,58.5236
163.965438,58.5137
164.065539,58.5038
164.16564,58.4972
164.265741,58.4873
164.365842,58.484
164.465943,58.4807
164.566044,58.484
164.666145,58.5038
164.766246,58.5302
164.866347,58.583
164.966448,58.6523
165.066549,58.7249
165.16665,58.7843
165.266751,58.8272
165.366852,58.8536
165.466953,58.8635
165.567054,58.8602
165.667155,58.847
165.767256,58.8206
165.867357,58.7909
165.967458,58.7513
166.067559,58.7117
166.16766,58.6787
166.267761,58.6556
166.367862,58.6457
166.467963,58.6523
166.568064,58.6754
166.668165,58.7051
166.768266,58.7546
166.868367,58.7909
166.968468,58.8668
167.068569,58.9394
167.16867,59.0054
167.268771,59.0648
167.368872,59.1176
167.468973,59.1209
167.569074,59.111
167.669175,59.0846
167.769276,59.0483
167.869377,59.0153
167.969478,58.9823
168.069579,58.9658
168.16968,58.9592
168.269781,58.9691
168.369882,58.9823
168.469983,59.0054
168.570084,59.0285
168.670185,59.0582
168.770286,59.0978
168.870387,59.1242
168.970488,59.144
169.070589,59.1506
169.17069,59.1539
169.270791,59.1473
169.370892,59.1341
169.470993,59.1176
169.571094,59.0978
169.671195,59.0846
169.771296,59.0747
169.871397,59.078
169.971498,59.0978
170.071599,59.1374
170.1717,59.1902
170.271801,59.2529
170.371902,59.3123
170.472003,59.3585
170.572104,59.3948
170.672205,59.4146
170.772306,59.4641
170.872407,59.4575
170.972508,59.441
171.072609,59.4245
171.17271,59.408
171.272811,59.3981
171.372912,59.3948
171.473013,59.4014
171.573114,59.4179
171.673215,59.4377
171.773316,59.4608
171.873417,59.4806
171.973518,59.4839
172.073619,59.4707
172.17372,59.441
172.273821,59.4113
172.373922,59.375
172.474023,59.3486
172.574124,59.3354
172.674225,59.3321
172.774326,59.3486
172.874427,59.375
172.974528,59.4113
173.074629,59.4542
173.17473,59.5037
173.274831,59.5499
173.374932,59.5961
173.475033,59.6324
173.575134,59.6621
173.675235,59.6852
173.775336,59.6951
173.875437,59.6984
173.975538,59.6984
174.075639,59.6984
174.17574,59.6951
174.275841,59.6885
174.375942,59.6753
174.476043,59.6621
174.576144,59.6489
174.676245,59.639
174.776346,59.639
174.876447,59.6489
174.976548,59.6687
175.076649,59.6984
175.17675,59.7413
175.276851,59.7875
175.376952,59.837
175.477053,59.8832
175.577154,59.9162
175.677255,59.936
175.777356,59.9393
175.877457,59.9162
175.977558,59.8766
176.077659,59.8205
176.17776,59.7578
176.277861,59.6951
176.377962,59.6555
176.478063,59.6324
176.578164,59.6324
176.678265,59.6489
176.778366,59.6852
176.878467,59.7281
176.978568,59.7809
177.078669,59.8403
177.17877,59.8997
177.278871,59.9591
177.378972,60.0086
177.479073,60.0482
177.579174,60.0746
177.679275,60.0878
177.779376,60.0878
177.879477,60.0713
177.979578,60.0482
178.079679,60.0185
178.17978,59.9822
178.279881,59.9492
178.379982,59.9195
178.480083,59.8997
178.580184,59.8898
178.680285,59.8898
178.780386,59.9195
178.880487,59.9492
178.980588,59.9921
179.080689,60.0449
179.18079,60.0977
179.280891,60.1472
179.380992,60.1901
179.481093,60.2264
179.581194,60.2561
179.681295,60.2792
179.781396,60.2957
179.881497,60.3023
179.981598,60.3056
180.081699,60.2957
180.1818,60.2825
180.281901,60.2561
180.382002,60.2198
180.482103,60.1769
180.582204,60.134
180.682305,60.0911
180.782406,60.0911
180.882507,60.0746
180.982608,60.0713
181.082709,60.0878
181.18281,60.1175
181.282911,60.1604
181.383012,60.2033
181.483113,60.2429
181.583214,60.266
181.683315,60.2726
181.783416,60.266
181.883517,60.2561
181.983618,60.2594
182.083719,60.2726
182.18382,60.3023
182.283921,60.3386
182.384022,60.3848
182.484123,60.4211
182.584224,60.4475
182.684325,60.464
182.784426,60.464
182.884527,60.4475
182.984628,60.4112
183.084729,60.3782
183.18483,60.3452
183.284931,60.3254
183.385032,60.3188
183.485133,60.3254
183.585234,60.3386
183.685335,60.3518
183.785436,60.3683
183.885537,60.3815
183.985638,60.3947
184.085739,60.4013
184.18584,60.4013
184.285941,60.3551
184.386042,60.2957
184.486143,60.2297
184.586244,60.1571
184.686345,60.0878
184.786446,60.1043
184.886547,60.0878
184.986648,60.0845
185.086749,60.0944
185.18685,60.1043
185.286951,60.1142
185.387052,60.1967
185.487153,60.2891
185.587254,60.3848
185.687355,60.4937
185.787456,60.6092
185.887557,60.6554
185.987658,60.6983
186.087759,60.7313
186.18786,60.7544
186.287961,60.7577
186.388062,60.7478
186.488163,60.7181
186.588264,60.6785
186.688365,60.6224
186.788466,60.5663
186.888567,60.5069
186.988668,60.4574
187.088769,60.4244
187.18887,60.4079
187.288971,60.4178
187.389072,60.4508
187.489173,60.4871
187.589274,60.5267
187.689375,60.563
187.789476,60.5861
187.889577,60.5993
187.989678,60.6026
188.089779,60.596
188.18988,60.5828
188.289981,60.563
188.390082,60.5399
188.490183,60.5234
188.590284,60.5135
188.690385,60.5102
188.790486,60.4805
188.890587,60.4937
188.990688,60.5135
189.090789,60.5465
189.19089,60.5894
189.290991,60.6422
189.391092,60.7016
189.491193,60.7544
189.591294,60.8006
189.691395,60.8336
189.791496,60.8534
189.891597,60.8468
189.991698,60.8204
190.091799,60.7742
190.1919,60.7247
190.292001,60.6719
190.392102,60.6323
190.492203,60.6158
190.592304,60.6191
190.692405,60.629
190.792506,60.6587
190.892607,60.6752
190.992708,60.6851
191.092809,60.6917
191.19291,60.6917
191.293011,60.6917
191.393112,60.6884
191.493213,60.6884
191.593314,60.6983
191.693415,60.7148
191.793516,60.7346
191.893617,60.7544
191.993718,60.7709
192.093819,60.7742
192.19392,60.7676
192.294021,60.7511
192.394122,60.7313
192.494223,60.7049
192.594324,60.6785
192.694425,60.6818
192.794526,60.6587
192.894627,60.6356
192.994728,60.6125
193.094829,60.5927
193.19493,60.5762
193.295031,60.563
193.395132,60.5531
193.495233,60.5498
193.595334,60.5564
193.695435,60.5663
193.795536,60.5861
193.895637,60.6092
193.995738,60.6422
194.095839,60.6719
194.19594,60.6983
194.296041,60.7214
194.396142,60.7346
194.496243,60.7346
194.596344,60.7247
194.696445,60.7214
194.796546,60.7148
194.896647,60.7115
194.996748,60.7148
195.096849,60.7247
195.19695,60.7412
195.297051,60.761
195.397152,60.7874
195.497253,60.8204
195.597354,60.8534
195.697455,60.8864
195.797556,60.9227
195.897657,60.9557
195.997758,60.9854
196.097859,61.0052
196.19796,61.0217
196.298061,61.025
196.398162,61.0118
196.498263,60.9821
196.598364,60.9425
196.698465,60.8567
196.798566,60.8138
196.898667,60.7775
196.998768,60.7478
197.098869,60.7214
197.19897,60.7049
197.299071,60.6917
197.399172,60.6818
197.499273,60.6851
197.599374,60.6917
197.699475,60.7016
197.799576,60.7115
197.899677,60.7247
197.999778,60.728
198.099879,60.7247
198.19998,60.7181
198.300081,60.7115
198.400182,60.7049
198.500283,60.7049
198.600384,60.7115
198.700485,60.7478
198.800586,60.7577
198.900687,60.7676
199.000788,60.7775
199.100889,60.7841
199.20099,60.7907
199.301091,60.7973
199.401192,60.8039
199.501293,60.8072
199.601394,60.8072
199.701495,60.8072
199.801596,60.8072
199.901697,60.8006
200.001798,60.7907
200.101899,60.7808
200.202,60.7709
200.302101,60.7643
200.402202,60.7643
200.502303,60.7775
200.602404,60.8006
200.702505,60.8402
200.802606,60.8666
200.902707,60.8963
201.002808,60.9161
201.102909,60.9359
201.20301,60.9392
201.303111,60.926
201.403212,60.9062
201.503313,60.8831
201.603414,60.8633
201.703515,60.8534
201.803616,60.8534
201.903717,60.86
202.003818,60.8666
202.103919,60.8732
202.20402,60.8798
202.304121,60.8765
202.404222,60.8666
202.504323,60.8501
202.604424,60.827
202.704525,60.7973
202.804626,60.7742
202.904727,60.761
203.004828,60.7544
203.104929,60.7478
203.20503,60.7346
203.305131,60.7181
203.405232,60.7016
203.505333,60.6851
203.605434,60.6818
203.705535,60.6917
203.805636,60.7181
203.905737,60.7544
204.005838,60.8039
204.105939,60.8567
204.20604,60.9095
204.306141,60.9557
204.406242,60.9887
204.506343,60.9986
204.606444,60.9887
204.706545,60.8831
204.806646,60.8006
204.906747,60.7148
205.006848,60.6389
205.106949,60.5696
205.20705,60.5696
205.307151,60.5795
205.407252,60.5993
205.507353,60.629
205.607454,60.6653
205.707555,60.7082
205.807656,60.7511
205.907757,60.7874
206.007858,60.8171
206.107959,60.8336
206.20806,60.8369
206.308161,60.8237
206.408262,60.794
206.508363,60.7544
206.608464,60.7049
206.708565,60.6422
206.808666,60.596
206.908767,60.5564
207.008868,60.53
207.108969,60.5168
207.20907,60.5201
207.309171,60.5432
207.409272,60.5795
207.509373,60.6224
207.609474,60.6653
207.709575,60.6983
207.809676,60.7181
207.909777,60.7247
208.009878,60.7148
208.109979,60.6884
208.21008,60.6488
208.310181,60.6059
208.410282,60.563
208.510383,60.5333
208.610484,60.5135
208.710585,60.5135
208.810686,60.5201
208.910787,60.5399
209.010888,60.563
209.110989,60.5927
209.21109,60.6257
209.311191,60.6587
209.411292,60.6851
209.511393,60.7082
209.611494,60.728
209.711595,60.7379
209.811696,60.7445
209.911797,60.7379
210.011898,60.7247
210.111999,60.6983
210.2121,60.6653
210.312201,60.629
210.412302,60.596
210.512403,60.5663
210.612504,60.5498
210.712605,60.5465
210.812706,60.5432
210.912807,60.5465
211.012908,60.5564
211.113009,60.5663
211.21311,60.5696
211.313211,60.5564
211.413312,60.5366
211.513413,60.5135
211.613514,60.4904
211.713615,60.4772
211.813716,60.4739
211.913817,60.4739
212.013918,60.4739
212.114019,60.4706
212.21412,60.4673
212.314221,60.4673
212.414322,60.4805
212.514423,60.5036
212.614524,60.5399
212.714625,60.563
212.814726,60.596
212.914827,60.6191
213.014928,60.6323
213.115029,60.6323
213.21513,60.6257
213.315231,60.6092
213.415332,60.5861
213.515433,60.5531
213.615534,60.5135
213.715635,60.4739
213.815736,60.4409
213.915837,60.4145
214.015938,60.4079
214.116039,60.4178
214.21614,60.4508
214.316241,60.4838
214.416342,60.5234
214.516443,60.5597
214.616544,60.5894
214.716645,60.5564
214.816746,60.5729
214.916847,60.5927
215.016948,60.6059
215.117049,60.6125
215.21715,60.6092
215.317251,60.5894
215.417352,60.5597
215.517453,60.53
215.617554,60.5003
215.717655,60.4805
215.817756,60.4706
215.917857,60.4739
216.017958,60.4871
216.118059,60.5102
216.21816,60.5366
216.318261,60.5597
216.418362,60.5795
216.518463,60.5861
216.618564,60.5795
216.718665,60.5696
216.818766,60.5465
216.918867,60.5168
217.018968,60.4871
217.119069,60.4607
217.21917,60.4409
217.319271,60.4244
217.419372,60.4178
217.519473,60.4112
217.619574,60.4046
217.719675,60.398
217.819776,60.3881
217.919877,60.3815
218.019978,60.3749
218.120079,60.3683
218.22018,60.3617
218.320281,60.3518
218.420382,60.332
218.520483,60.3056
218.620584,60.2792
218.720685,60.233
218.820786,60.2165
218.920887,60.2132
219.020988,60.2231
219.121089,60.2363
219.22119,60.2594
219.321291,60.2858
219.421392,60.3155
219.521493,60.3485
219.621594,60.3815
219.721695,60.4046
219.821796,60.4244
219.921897,60.431
220.021998,60.4145
220.122099,60.3749
220.2222,60.3188
220.322301,60.2561
220.422402,60.1934
220.522503,60.1472
220.622604,60.1175
220.722705,60.1109
220.822806,60.1043
220.922907,60.101
221.023008,60.1076
221.123109,60.1274
221.22321,60.1538
221.323311,60.1868
221.423412,60.2165
221.523513,60.2462
221.623614,60.2627
221.723715,60.266
221.823816,60.2528
221.923917,60.2264
222.024018,60.1868
222.124119,60.1439
222.22422,60.1043
222.324321,60.0713
222.424422,60.0581
222.524523,60.0647
222.624624,60.0911
222.724725,60.0977
222.824826,60.1274
222.924927,60.1571
223.025028,60.1769
223.125129,60.1901
223.22523,60.1934
223.325331,60.1934
223.425432,60.1835
223.525533,60.1703
223.625634,60.1538
223.725735,60.1406
223.825836,60.1274
223.925937,60.1175
224.026038,60.1043
224.126139,60.0944
224.22624,60.0845
224.326341,60.0779
224.426442,60.0713
224.526543,60.0647
224.626644,60.0581
224.726745,60.0218
224.826846,59.9987
224.926947,59.9723
225.027048,59.9426
225.127149,59.9129
225.22725,59.8832
225.327351,59.8601
225.427452,59.8403
225.527553,59.8304
225.627654,59.8337
225.727755,59.8436
225.827856,59.8667
225.927957,59.8997
226.028058,59.9327
226.128159,59.9591
226.22826,60.0284
226.328361,60.0911
226.428462,60.1472
226.528563,60.1901
226.628664,60.2297
226.728765,60.1241
226.828866,60.0515
226.928967,59.9756
227.029068,59.8997
227.129169,59.8337
227.22927,59.8139
227.329371,59.8073
227.429472,59.8073
227.529573,59.8172
227.629674,59.8337
227.729775,59.8502
227.829876,59.8667
227.929977,59.8799
228.030078,59.8865
228.130179,59.8832
228.23028,59.8733
228.330381,59.8535
228.430482,59.8271
228.530583,59.7941
228.630684,59.7578
228.730785,59.7215
228.830886,59.7017
228.930987,59.6852
229.031088,59.6786
229.131189,59.6786
229.23129,59.6819
229.331391,59.6885
229.431492,59.6984
229.531593,59.7149
229.631694,59.7347
229.731795,59.7545
229.831896,59.7743
229.931997,59.7875
230.032098,59.7941
230.132199,59.7875
230.2323,59.771
230.332401,59.7446
230.432502,59.705
230.532603,59.6588
230.632704,59.6093
230.732805,59.5631
230.832906,59.5301
230.933007,59.5103
231.033108,59.5037
231.133209,59.5103
231.23331,59.5202
231.333411,59.5301
231.433512,59.5433
231.533613,59.5565
231.633714,59.5763
231.733815,59.5961
231.833916,59.6159
231.934017,59.6324
232.034118,59.6456
232.134219,59.6555
232.23432,59.6588
232.334421,59.6522
232.434522,59.6423
232.534623,59.6258
232.634724,59.606
232.734825,59.573
232.834926,59.5367
232.935027,59.4971
233.035128,59.4608
233.135229,59.4245
233.23533,59.3981
233.335431,59.3783
233.435532,59.3651
233.535633,59.3585
233.635734,59.3585
233.735835,59.3585
233.835936,59.3618
233.936037,59.3651
234.036138,59.375
234.136239,59.3882
234.23634,59.408
234.336441,59.4311
234.436542,59.4575
234.536643,59.4806
234.636744,59.5004
234.736845,59.5103
234.836946,59.4971
234.937047,59.4674
235.037148,59.4212
235.137249,59.3321
235.23735,59.2397
235.337451,59.1539
235.437552,59.0813
235.537653,59.0219
235.637754,59.0087
235.737855,59.0087
235.837956,59.0252
235.938057,59.0549
236.038158,59.0978
236.138259,59.1506
236.23836,59.21
236.338461,59.2628
236.438562,59.2991
236.538663,59.3222
236.638764,59.276
236.738865,59.2298
236.838966,59.177
236.939067,59.1209
237.039168,59.0648
237.139269,59.012
237.23937,58.9955
237.339471,58.9856
237.439572,58.9889
237.539673,58.9955
237.639774,59.012
237.739875,59.0318
237.839976,59.0483
237.940077,59.0648
238.040178,59.0681
238.140279,59.0615
238.24038,59.0417
238.340481,59.012
238.440582,58.9724
238.540683,58.9229
238.640784,58.8833
238.740885,58.847
238.840986,58.8206
238.941087,58.8008
239.041188,58.7942
239.141289,58.7942
239.24139,58.7975
239.341491,58.8008
239.441592,58.8041
239.541693,58.8041
239.641794,58.8074
239.741895,58.8074
239.841996,58.8041
239.942097,58.8008
240.042198,58.7975
240.142299,58.7876
240.2424,58.7744
240.342501,58.7612
240.442602,58.7447
240.542703,58.7315
240.642804,58.7348
240.742905,58.7183
240.843006,58.7084
240.943107,58.7018
241.043208,58.6952
241.143309,58.6886
241.24341,58.6853
241.343511,58.6754
241.443612,58.6688
241.543713,58.649
241.643814,58.6193
241.743915,58.5863
241.844016,58.5533
241.944117,58.5236
242.044218,58.5038
242.144319,58.4939
242.24442,58.4939
242.344521,58.4972
242.444622,58.5005
242.544723,58.5005
242.644824,58.4906
242.744925,58.4906
242.845026,58.4906
242.945127,58.4939
243.045228,58.5005
243.145329,58.5038
243.24543,58.5005
243.345531,58.4906
243.445632,58.4708
243.545733,58.451
243.645834,58.4312
243.745935,58.418
243.846036,58.4114
243.946137,58.418
244.046238,58.4378
244.146339,58.4675
244.24644,58.5005
244.346541,58.5302
244.446642,58.5434
244.546743,58.5302
244.646844,58.4906
244.746945,58.4444
244.847046,58.385
244.947147,58.3256
245.047248,58.2662
245.147349,58.2167
245.24745,58.1738
245.347551,58.1375
245.447652,58.1111
245.547753,58.0979
245.647854,58.0847
245.747955,58.0814
245.848056,58.0814
245.948157,58.088
246.048258,58.1045
246.148359,58.121
246.24846,58.1375
246.348561,58.1375
246.448662,58.1177
246.548763,58.0781
246.648864,58.0055
246.748965,57.9593
246.849066,57.9329
246.949167,57.9131
247.049268,57.9065
247.149369,57.9131
247.24947,57.9329
247.349571,57.9626
247.449672,57.9989
247.549773,58.0352
247.649874,58.0649
247.749975,58.088
247.850076,58.0979
247.950177,58.0913
248.050278,58.0715
248.150379,58.0385
248.25048,57.9956
248.350581,57.9428
248.450682,57.89
248.550783,57.8438
248.650884,57.824
248.750985,57.8009
248.851086,57.7877
248.951187,57.7877
249.051288,57.7976
249.151389,57.8108
249.25149,57.8273
249.351591,57.8438
249.451692,57.8537
249.551793,57.7217
249.651894,57.5864
249.751995,57.4445
249.852096,57.3059
249.952197,56.8835
250.052298,56.5997
250.152399,56.3159
250.2525,56.0321
250.352601,55.5173
250.452702,55.2896
250.552803,55.0619
250.652904,54.7847
250.753005,54.5504
250.853106,54.5471
250.953207,54.5405
251.053308,54.5372
251.153409,54.5405
251.25351,54.5504
251.353611,54.5735
251.453712,54.6032
251.553813,54.6329
251.653914,54.6593
251.754015,54.6791
251.854116,54.6923
251.954217,54.7121
252.054318,54.7451
252.154419,54.788
252.25452,54.8408
252.354621,54.9068
252.454722,54.9728
252.554823,55.0454
252.654924,55.1312
252.755025,55.1939
252.855126,55.2401
252.955227,55.2731
253.055328,55.3688
253.155429,55.4513
253.25553,55.5305
253.355631,55.6031
253.455732,55.6592
253.555833,55.6394
253.655934,55.6163
253.756035,55.5932
253.856136,55.6889
253.956237,55.811
254.056338,55.943
254.156439,56.0882
254.25654,56.2631
254.356641,56.3324
254.456742,56.3918
254.556843,56.438
254.656944,56.5073
254.757045,56.5139
254.857146,56.5304
254.957247,56.5469
255.057348,56.5733
255.157449,56.5997
255.25755,56.6261
255.357651,56.6525
255.457752,56.6723
255.557853,56.6855
255.657954,56.6954
255.758055,56.6921
255.858156,56.6855
255.958257,56.6789
256.058358,56.6723
256.158459,56.6657
256.25856,56.6624
256.358661,56.6492
256.458762,56.6195
256.558863,56.5733
256.658964,56.5205
256.759065,56.471
256.859166,56.4347
256.959267,56.4149
257.059368,56.4149
257.159469,56.4215
257.25957,56.4281
257.359671,56.4314
257.459772,56.4347
257.559873,56.4314
257.659974,56.4248
257.760075,56.4149
257.860176,56.405
257.960277,56.3918
258.060378,56.3786
258.160479,56.3654
258.26058,56.3489
258.360681,56.3324
258.460782,56.3225
258.560883,56.3159
258.660984,56.3324
258.761085,56.3324
258.861186,56.3324
258.961287,56.3291
259.061388,56.3291
259.161489,56.3159
259.26159,56.2928
259.361691,56.2565
259.461792,56.2103
259.561893,56.1509
259.661994,56.0915
259.762095,56.0288
259.862196,55.976
259.962297,55.9364
260.062398,55.9067
260.162499,55.8935
260.2626,55.9001
260.362701,55.9265
260.462802,55.9628
260.562903,56.0123
260.663004,56.0816
260.763105,56.1212
260.863206,56.1377
260.963307,56.1245
261.063408,56.0849
261.163509,55.9727
261.26361,55.8605
261.363711,55.7582
261.463812,55.6658
261.563913,55.5932
261.664014,55.5998
261.764115,55.6097
261.864216,55.6262
261.964317,55.6493
262.064418,55.6724
262.164519,55.6889
262.26462,55.7021
262.364721,55.7054
262.464822,55.6889
262.564923,55.6559
262.665024,55.6196
262.765125,55.5701
262.865226,55.514
262.965327,55.4579
263.065428,55.4183
263.165529,55.3886
263.26563,55.3754
263.365731,55.3853
263.465832,55.4051
263.565933,55.4282
263.666034,55.448
263.766135,55.4546
263.866236,55.4447
263.966337,55.4183
264.066438,55.3787
264.166539,55.3259
264.26664,55.2698
264.366741,55.2071
264.466842,55.1543
264.566943,55.1081
264.667044,55.0619
264.767145,55.0421
264.867246,55.0289
264.967347,55.0223
265.067448,55.0223
265.167549,55.0223
265.26765,55.0223
265.367751,55.0157
265.467852,55.0124
265.567953,55.0058
265.668054,54.9992
265.768155,54.9959
265.868256,54.9926
265.968357,54.9893
266.068458,54.9761
266.168559,54.953
266.26866,54.9233
266.368761,54.887
266.468862,54.854
266.568963,54.8243
266.669064,54.7979
266.769165,54.7913
266.869266,54.7946
266.969367,54.8012
267.069468,54.8078
267.169569,54.8177
267.26967,54.8144
267.369771,54.788
267.469872,54.7484
267.569973,54.6263
267.670074,54.5009
267.770175,54.392
267.870276,54.293
267.970377,54.2105
268.070478,54.2138
268.170579,54.2171
268.27068,54.227
268.370781,54.2435
268.470882,54.2633
268.570983,54.293
268.671084,54.3425
268.771185,54.3788
268.871286,54.4052
268.971387,54.4184
269.071488,54.4217
269.171589,54.4052
269.27169,54.3755
269.371791,54.3326
269.471892,54.2732
269.571993,54.2138
269.672094,54.1676
269.772195,54.1346
269.872296,54.1148
269.972397,54.1115
270.072498,54.1082
270.172599,54.1049
270.2727,54.1016
270.372801,54.0752
270.472902,54.0323
270.573003,53.9795
270.673104,53.963
270.773205,53.9003
270.873306,53.8508
270.973407,53.8178
271.073508,53.8013
271.173609,53.798
271.27371,53.7947
271.373811,53.7914
271.473912,53.7914
271.574013,53.7848
271.674114,53.7749
271.774215,53.7617
271.874316,53.7485
271.974417,53.7155
272.074518,53.6759
272.174619,53.6264
272.27472,53.5637
272.374821,53.4944
272.474922,53.4284
272.575023,53.3624
272.675124,53.3327
272.775225,53.303
272.875326,53.2832
272.975427,53.2766
273.075528,53.2832
273.175629,53.2964
273.27573,53.3129
273.375831,53.3294
273.475932,53.3426
273.576033,53.3393
273.676134,53.3195
273.776235,53.2832
273.876336,53.2271
273.976437,53.1677
274.076538,53.1083
274.176639,53.0588
274.27674,53.0258
274.376841,53.006
274.476942,52.9928
274.577043,52.9895
274.677144,52.9895
274.777245,52.9895
274.877346,52.9895
274.977447,52.9895
275.077548,52.9862
275.177649,52.9697
275.27775,52.9433
275.377851,52.907
275.477952,52.8575
275.578053,52.8113
275.678154,52.775
275.778255,52.7486
275.878356,52.7321
275.978457,52.7288
276.078558,52.7288
276.178659,52.7288
276.27876,52.7288
276.378861,52.7288
276.478962,52.7222
276.579063,52.7123
276.679164,52.742
276.779265,52.7222
276.879366,52.6958
276.979467,52.6595
277.079568,52.6199
277.179669,52.577
277.27977,52.5374
277.379871,52.5077
277.479972,52.4813
277.580073,52.4549
277.680174,52.4219
277.780275,52.3823
277.880376,52.3361
277.980477,52.2866
278.080578,52.2371
278.180679,52.1942
278.28078,52.1546
278.380881,52.1051
278.480982,52.0523
278.581083,51.9929
278.681184,51.9401
278.781285,51.9005
278.881386,51.8807
278.981487,51.8873
279.081588,51.917
279.181689,51.9467
279.28179,51.9797
279.381891,52.0061
279.481992,52.0226
279.582093,52.0292
279.682194,52.0325
279.782295,52.0292
279.882396,52.0226
279.982497,51.9962
280.082598,51.9599
280.182699,51.9071
280.2828,51.8411
280.382901,51.7652
280.483002,51.6893
280.583103,51.6035
280.683204,51.5474
280.783305,51.5078
280.883406,51.488
280.983507,51.4913
281.083608,51.5144
281.183709,51.5441
281.28381,51.5771
281.383911,51.6035
281.484012,51.6233
281.584113,51.5507
281.684214,51.4715
281.784315,51.3923
281.884416,51.3098
281.984517,51.2273
282.084618,51.2273
282.184719,51.2207
282.28482,51.2174
282.384921,51.2108
282.485022,51.2009
282.585123,51.1943
282.685224,51.191
282.785325,51.1844
282.885426,51.1745
282.985527,51.1613
283.085628,51.1481
283.185729,51.1283
283.28583,51.1052
283.385931,51.0821
283.486032,51.059
283.586133,51.0326
283.686234,51.0095
283.786335,50.9831
283.886436,50.9567
283.986537,50.927
284.086638,50.8907
284.186739,50.8478
284.28684,50.8049
284.386941,50.7488
284.487042,50.6927
284.587143,50.6267
284.687244,50.5772
284.787345,50.5376
284.887446,50.5145
284.987547,50.5112
285.087648,50.5277
285.187749,50.5508
285.28785,50.5772
285.387951,50.6036
285.488052,50.6234
285.588153,50.6399
285.688254,50.6432
285.788355,50.6333
285.888456,50.6135
285.988557,50.4914
286.088658,50.3693
286.188759,50.2505
286.28886,50.1416
286.388961,50.036
286.489062,50.036
286.589163,50.0195
286.689264,50.0195
286.789365,50.0261
286.889466,50.0459
286.989567,50.0756
287.089668,50.1086
287.189769,50.1383
287.28987,50.1614
287.389971,50.1713
287.490072,50.1647
287.590173,50.0987
287.690274,50.0228
287.790375,49.9436
287.890476,49.8611
287.990577,49.7687
288.090678,49.7225
288.190779,49.6763
288.29088,49.6334
288.390981,49.5971
288.491082,49.5773
288.591183,49.5608
288.691284,49.574
288.791385,49.5872
288.891486,49.5971
288.991587,49.6004
289.091688,49.5938
289.191789,49.5773
289.29189,49.5476
289.391991,49.5113
289.492092,49.4651
289.592193,49.4156
289.692294,49.3628
289.792395,49.3133
289.892496,49.2671
289.992597,49.2308
290.092698,49.2044
290.192799,49.1846
290.2929,49.1747
290.393001,49.1714
290.493102,49.1582
290.593203,49.1417
290.693304,49.1252
290.793405,49.1054
290.893506,49.0922
290.993607,49.0823
291.093708,49.079
291.193809,49.0724
291.29391,49.0559
291.394011,49.0328
291.494112,48.9998
291.594213,48.9569
291.694314,48.9041
291.794415,48.848
291.894516,48.7886
291.994617,48.7292
292.094718,48.6731
292.194819,48.617
292.29492,48.5675
292.395021,48.5312
292.495122,48.5015
292.595223,48.4784
292.695324,48.4718
292.795425,48.4751
292.895526,48.4817
292.995627,48.4916
293.095728,48.4949
293.195829,48.4949
293.29593,48.4784
293.396031,48.4487
293.496132,48.4058
293.596233,48.3464
293.696334,48.2771
293.796435,48.2012
293.896536,48.1253
293.996637,48.056
294.096738,48.0032
294.196839,47.9669
294.29694,47.9504
294.397041,47.9504
294.497142,47.9537
294.597243,47.9669
294.697344,47.9801
294.797445,47.9933
294.897546,48.0065
294.997647,48.0164
295.097748,48.0197
295.197849,47.9042
295.29795,47.7887
295.398051,47.6732
295.498152,47.5577
295.598253,47.429
295.698354,47.396
295.798455,47.3498
295.898556,47.3036
295.998657,47.2574
296.098758,47.2277
296.198859,47.2211
296.29896,47.2409
296.399061,47.2673
296.499162,47.3003
296.599263,47.3366
296.699364,47.3663
296.799465,47.3861
296.899566,47.3993
296.999667,47.3993
297.099768,47.3927
297.199869,47.3861
297.29997,47.3861
297.400071,47.3927
297.500172,47.4092
297.600273,47.4323
297.700374,47.4554
297.800475,47.4752
297.900576,47.4917
298.000677,47.5016
298.100778,47.5016
298.200879,47.4917
298.30098,47.4785
298.401081,47.4653
298.501182,47.462
298.601283,47.4422
298.701384,47.4653
298.801485,47.4917
298.901586,47.5214
